date,hostname,CPU_1,CPU_2,P1_DIMM_1-4,P1_DIMM_5-8,P2_DIMM_1-4,P2_DIMM_5-8,Sys_Exhaust_1,Sys_Exhaust_2,P/S_1_Inlet,P/S_2_Inlet,P/S_1_Exhaust,P/S_2_Exhaust,PS_1_Output,PS_2_Output,CPU_Utilization
1630230665.46175,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630230725.9810646,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630230785.961042,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630230845.7662804,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630230905.391127,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630230965.64551,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630231025.5898614,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231085.4646819,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,7.000,40.000,40.000,345.000,320.000,0.000
1630231145.389075,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231205.6948493,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231265.6013665,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231325.5028024,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231385.3712323,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231445.2761924,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231506.0002797,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231565.7117107,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231625.938175,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231685.8105671,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231745.510433,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231805.5340555,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231865.8303628,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231925.956749,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630231986.2054522,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232046.0483754,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,315.000,0.000
1630232105.994417,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232165.4862761,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232225.3223507,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232286.1775925,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232345.9657724,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630232405.8698509,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232465.6465492,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232525.4897046,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630232585.52923,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232645.6788936,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232705.7995927,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232765.6466262,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630232826.0824342,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232885.905438,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630232945.6226249,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233005.3781822,xlr178node115,40.000,40.000,16.000,17.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233065.4849837,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233125.569441,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233185.3784256,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233246.2746508,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233305.6738403,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233365.681801,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233425.5291696,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233485.338397,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233545.4645655,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233605.294855,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,7.000,40.000,40.000,345.000,320.000,0.000
1630233666.2787383,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233726.083377,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630233786.3344257,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233846.1488578,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233906.0748022,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630233966.0764618,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234025.9771311,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234086.2456524,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234145.955253,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234206.1067808,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234266.1699338,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234326.1760194,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234385.9913797,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234445.9323854,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234505.6613712,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234565.4946609,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234625.5430422,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234685.5124118,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234745.7085805,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234805.6871178,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234865.700995,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234925.7753413,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630234985.677114,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235045.5071332,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,7.000,40.000,40.000,345.000,320.000,0.000
1630235105.888228,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235165.7424536,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235225.5713606,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235285.7081,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235345.429998,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235406.415224,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235465.4601676,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235525.4830763,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235585.879357,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235645.6505687,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235705.3717186,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235765.9704196,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235825.8576071,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235885.9657369,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630235946.1903217,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236006.002238,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236065.9225414,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236125.8604126,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630236185.7626486,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236245.6866086,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236305.592503,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236365.5220208,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236425.3406727,xlr178node115,40.000,40.000,16.000,16.000,14.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236486.1751428,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236545.9712322,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236606.316333,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236666.1380732,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236725.362259,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630236785.3743637,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236845.421418,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236906.2332196,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630236966.0873392,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237025.9465806,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237085.7143822,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237145.662964,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237205.5046966,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237265.4747133,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237325.6377788,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237385.7836318,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237445.6847453,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237505.5291734,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237565.9480681,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237625.7403991,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630237685.5301788,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237745.3620965,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237805.5801642,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237865.3338614,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,7.000,40.000,40.000,345.000,320.000,0.000
1630237925.3468285,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630237986.0977085,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238045.7948573,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238106.036305,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238166.0755613,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238226.1165411,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238286.1744058,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238346.2748272,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238406.1294436,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630238465.928675,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238526.3243911,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238585.4519157,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238645.706235,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238705.6030178,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238765.9708889,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238825.7633474,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238885.9181323,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630238945.8533883,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239005.8125238,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630239065.827141,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,315.000,0.000
1630239125.7020686,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239185.7896247,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239245.967219,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239305.8446486,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630239366.1158428,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239425.9439318,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239485.8707063,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239545.2423398,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239606.1404169,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,2.000
1630239665.3371706,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239725.980188,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239785.9217486,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239845.8105607,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239905.7360337,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630239965.6408634,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240025.5950027,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240085.2952795,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240146.0808492,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240205.8900561,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240266.4879107,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240325.707972,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240385.5330467,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240445.5197575,xlr178node115,40.000,40.000,17.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240506.2154944,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630240566.047657,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240625.8880894,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240685.7917268,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240745.9813814,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240806.1147423,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240865.9383917,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630240925.9483972,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,325.000,0.000
1630240986.0805402,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241045.9939005,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241105.995507,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241165.836835,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241225.8826406,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241285.6319165,xlr178node115,40.000,40.000,16.000,16.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241345.7758696,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630241405.9612298,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,315.000,0.000
1630241467.1165538,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,2.000
1630241526.1351767,xlr178node115,40.000,40.000,16.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
